trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.175133,0.0217222
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.155693,0.0204241
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.147186,0.019394
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.140842,0.0184975
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.128925,0.017638
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.787772,0.0816395
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.684847,0.070603
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.570794,0.0585178
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.570794,0.0585178
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.482859,0.0504441
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,2.25377,0.245195
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,1.93941,0.200286
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,1.65868,0.165519
MBD_NandS_geq_2,2,4,0.7,20_30,2,1.65868,0.165519
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,1.48971,0.143166
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,1.58011,0.254648
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,1.42718,0.220425
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,1.24382,0.18633
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.24382,0.18633
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,1.02624,0.148487
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,2.52477,0.58488
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,2.52477,0.58488
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,2.01761,0.442986
MBD_NandS_geq_2,2,4,0.7,40_50,2,2.01761,0.442986
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,1.69879,0.358915
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,2.45574,0.844194
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,2.02942,0.627466
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,1.70129,0.501923
MBD_NandS_geq_2,2,4,0.7,50_60,2,1.70129,0.501923
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,1.70129,0.501923
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.44809,0.0260596
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.410923,0.0236502
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.361464,0.0205831
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.361464,0.0205831
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.327976,0.0190902
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,3.67608,0.610781
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,2.96351,0.455955
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,2.58928,0.370606
MBD_NandS_geq_2,2,4,0.7,0_10,2,2.15981,0.295576
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,1.87468,0.24661
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0,0
