trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.199607,0.0433557
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.199841,0.0366904
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.199841,0.0366904
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.154743,0.0316005
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.154743,0.0316005
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.298812,0.0791202
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.298812,0.0791202
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.2129,0.0637935
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.2129,0.0637935
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.168584,0.0550246
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,1.0239,0.197135
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,1.0239,0.197135
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,0.974301,0.177114
MBD_NandS_geq_2,2,4,0.7,20_30,2,0.92818,0.158914
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,0.92818,0.158914
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,4.22388,0.977885
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,4.22388,0.977885
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,3.60895,0.753879
MBD_NandS_geq_2,2,4,0.7,30_40,2,3.60895,0.753879
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,3.08917,0.60759
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,2.57449,0.862703
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,2.57449,0.862703
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,2.57449,0.862703
MBD_NandS_geq_2,2,4,0.7,40_50,2,2.09934,0.6227
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,2.09934,0.6227
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,3.55057,1.49355
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,3.55057,1.49355
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,2.96454,1.16897
MBD_NandS_geq_2,2,4,0.7,50_60,2,2.61321,0.983576
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,2.61321,0.983576
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.40708,0.0360697
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.40708,0.0360697
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.36113,0.0322499
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.329111,0.029907
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.295623,0.027433
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.95303,0.245129
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.761765,0.196372
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.761765,0.196372
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.715706,0.178477
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.647965,0.161285
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,16.6804,12.0553
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,13.2326,8.53408
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,10.5029,6.07238
MBD_NandS_geq_2,2,4,0.7,10_20,2,8.60255,4.48005
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,7.07131,3.34073
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,2.02669,1.09526
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,2.02669,1.09526
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,1.63911,0.799299
MBD_NandS_geq_2,2,4,0.7,20_30,2,1.63911,0.799299
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,1.23559,0.591993
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,1.35865,0.873415
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,1.35865,0.873415
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,1.35865,0.873415
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.0815,0.695254
