trigger,E,Chi,Asym,pTlo,pThi,meanPi0,errPi0,sigmaPi0,errSigmaPi0,meanEta,errEta,sigmaEta,errSigmaEta
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.138781,0.0111847,0.0399999,0.0246603,11.3336,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.149134,0.00310944,0.011817,0.00328315,18.6935,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.126354,0.005012,0.04,0.0188859,21.3815,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.130823,0.0199492,0.0325029,0.0249613,15.2289,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.0189413,0.0131956,0.00378767,19.0346,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.135356,0.0219075,0.0260717,0.0223183,3.43757,8
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.141566,0.00839819,0.0302365,0.0109524,10.9385,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.0205275,0.04,0.0219729,32.457,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.00412535,0.0144093,0.00306248,10.5015,18
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.00637564,0.01,0.00205705,9.63886,15
MBD_NandS_geq_2,2,4,0.7,2,4,0.143618,0.00500164,0.01,0.0195167,2.55802,6
MBD_NandS_geq_2,2,4,0.7,2,4,0.124636,0.0169357,0.0399953,0.0151553,0.327756,4
MBD_NandS_geq_2,2,4,0.7,2,4,0.148892,0.00255906,0.0138766,0.00278484,21.1443,19
