trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.383401,0.0525386
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.351704,0.0488127
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.342734,0.0461393
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.320246,0.0434281
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.291571,0.0408588
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,1.37682,0.224771
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,1.29346,0.195506
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,1.12094,0.169273
MBD_NandS_geq_2,2,4,0.7,10_20,2,1.03242,0.152717
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.889468,0.134256
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,9.97328,3.16474
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,7.25423,1.95111
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,5.49636,1.30046
MBD_NandS_geq_2,2,4,0.7,20_30,2,4.33981,0.927661
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,3.44732,0.682335
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,1.647,0.676491
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,1.70181,0.586295
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,1.70181,0.586295
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.31338,0.44117
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,1.31338,0.44117
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,4.8584,2.35962
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,4.4338,2.00255
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,3.93672,1.69772
MBD_NandS_geq_2,2,4,0.7,40_50,2,3.45048,1.42198
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,3.3735,1.32916
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,3.41694,2.17684
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,3.18205,1.99725
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,2.59142,1.52102
MBD_NandS_geq_2,2,4,0.7,50_60,2,2.59142,1.52102
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,1.96906,1.12714
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.651646,0.0562975
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.590358,0.0492938
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.590358,0.0492938
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.531375,0.0450758
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.501356,0.042067
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,3.35797,1.15582
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,2.92748,0.919936
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,2.92748,0.919936
MBD_NandS_geq_2,2,4,0.7,0_10,2,2.59105,0.760388
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,2.59105,0.760388
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,2.07434,0.952475
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,1.81949,0.815322
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,1.60863,0.708555
