trigger,E,Chi,Asym,pTlo,pThi,meanPi0,errPi0,sigmaPi0,errSigmaPi0,meanEta,errEta,sigmaEta,errSigmaEta
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.144866,0.00573569,0.04,0.0291385,38.2467,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.147679,0.00536869,0.04,0.027557,14.1013,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.143848,0.00234101,0.0152092,0.00310909,19.2718,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.141848,0.00195312,0.0132965,0.0021534,12.2899,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.143589,0.00404708,0.0222463,0.00568932,9.62018,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.141188,0.00504429,0.0236977,0.00766873,18.3871,18
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.14585,0.00299856,0.0272128,0.00481491,36.1497,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.0208526,0.030807,0.00472797,14.8791,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.149992,0.0297757,0.0390435,0.0227698,33.6748,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.133096,0.00526924,0.0271544,0.00630613,14.6648,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.145496,0.00397159,0.0212982,0.00462693,11.9767,18
MBD_NandS_geq_2,2,4,0.7,2,4,0.136151,0.00976707,0.025358,0.0113923,3.38833,10
MBD_NandS_geq_2,2,4,0.7,2,4,0.139355,0.0237722,0.0167511,0.0151874,2.22164,6
MBD_NandS_geq_2,2,4,0.7,2,4,0.143771,0.00441707,0.029941,0.00509216,21.6656,19
MBD_NandS_geq_2,2,4,0.7,6,8,0.135,0.0218197,0.025,0.0218197,4.93038e-32,0
MBD_NandS_geq_2,2,4,0.7,6,8,0.135,0.0218197,0.025,0.0218197,4.93038e-32,0
