trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.193626,0.0355769
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.186294,0.0325633
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.159231,0.0295088
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.139213,0.0274866
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.139213,0.0274866
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.575046,0.072952
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.575046,0.072952
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.46123,0.060422
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.46123,0.060422
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.381059,0.052321
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,22.3507,5.63891
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,12.9653,2.45753
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,8.48339,1.31162
MBD_NandS_geq_2,2,4,0.7,20_30,2,6.07763,0.806451
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,4.64028,0.547117
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,4.61696,0.951782
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,4.23103,0.779793
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,3.67378,0.627032
MBD_NandS_geq_2,2,4,0.7,30_40,2,3.1927,0.512098
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,3.1927,0.512098
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,2.34034,0.527128
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,2.19756,0.466381
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,1.97674,0.403286
MBD_NandS_geq_2,2,4,0.7,40_50,2,1.78077,0.354097
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,1.70128,0.325118
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,4.12572,1.60624
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,4.18333,1.48944
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,3.73501,1.24587
MBD_NandS_geq_2,2,4,0.7,50_60,2,3.39228,1.07886
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,2.99691,0.914695
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.537851,0.0335925
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.453772,0.0277644
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.411825,0.0253076
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.3923,0.0240111
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.349797,0.0221287
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,1.18622,0.235208
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,1.18622,0.235208
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,1.07885,0.203991
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.981181,0.185225
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.981181,0.185225
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,1.60016,0.447523
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,1.60016,0.447523
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,1.33435,0.353194
MBD_NandS_geq_2,2,4,0.7,10_20,2,1.33435,0.353194
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,1.19476,0.300565
