trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.725678,0.055518
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.629463,0.0489245
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.588157,0.0447041
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.529732,0.0406613
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.468768,0.0370878
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.583661,0.107238
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.543324,0.096611
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.440442,0.0835827
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.395768,0.0769428
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.358793,0.0703848
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,3.56398,0.565978
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,2.87316,0.422623
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,2.50138,0.342658
MBD_NandS_geq_2,2,4,0.7,20_30,2,2.12888,0.277624
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,1.81209,0.228608
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,2.21475,0.453364
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,2.21475,0.453364
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,2.0991,0.410547
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.94273,0.358263
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,1.94273,0.358263
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,2.92245,0.854192
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,2.39891,0.598008
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,2.39891,0.598008
MBD_NandS_geq_2,2,4,0.7,40_50,2,2.39891,0.598008
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,1.84612,0.428381
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,2.21855,1.20648
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,1.70505,0.871245
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,1.36611,0.674678
MBD_NandS_geq_2,2,4,0.7,50_60,2,1.36611,0.674678
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,1.36611,0.674678
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.752019,0.0469504
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.667371,0.0396125
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.579509,0.0352552
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.579509,0.0352552
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.5434,0.03248
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,19.5689,8.45868
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,12.2551,4.14657
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,8.25201,2.32839
MBD_NandS_geq_2,2,4,0.7,0_10,2,6.34962,1.54905
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,4.83069,1.05428
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,4.93211,2.09234
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,4.20432,1.62671
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,4.32631,1.51223
MBD_NandS_geq_2,2,4,0.7,10_20,2,3.48194,1.15284
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,3.48194,1.15284
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,2.67541,1.75009
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,2.06145,1.22154
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,1.73179,0.98918
MBD_NandS_geq_2,2,4,0.7,20_30,2,1.73179,0.98918
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,1.73179,0.98918
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,0.979882,0.762952
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,0.429434,0.438453
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,0.429434,0.438453
MBD_NandS_geq_2,2,4,0.7,30_40,2,0.429434,0.438453
