trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.341651,0.0281624
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.313965,0.0251129
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.285021,0.0233903
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.285021,0.0233903
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.262919,0.0219613
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.853362,0.0831516
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.77529,0.0706165
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.687826,0.0611934
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.619795,0.0554685
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.619795,0.0554685
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,0.602472,0.105309
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,0.602472,0.105309
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,0.602472,0.105309
MBD_NandS_geq_2,2,4,0.7,20_30,2,0.459165,0.0820457
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,0.459165,0.0820457
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,30.3909,10.8214
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,16.5729,4.32138
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,10.3496,2.1682
MBD_NandS_geq_2,2,4,0.7,30_40,2,10.3496,2.1682
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,7.14059,1.27092
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,2.75111,0.645204
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,2.58888,0.550215
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,2.11243,0.430857
MBD_NandS_geq_2,2,4,0.7,40_50,2,2.11243,0.430857
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,1.71881,0.322826
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,32.2381,21.6579
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,20.7802,10.9764
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,21.0458,11.1131
MBD_NandS_geq_2,2,4,0.7,50_60,2,14.5176,6.38978
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,14.5176,6.38978
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.454849,0.0261551
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.454849,0.0261551
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.386351,0.0222017
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.386351,0.0222017
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.327785,0.0194451
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,4.11785,0.642117
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,3.43725,0.498667
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,2.93906,0.401062
MBD_NandS_geq_2,2,4,0.7,0_10,2,2.46732,0.322268
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,2.16642,0.271351
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,13.7594,5.69104
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,10.4575,3.7393
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,10.4575,3.7393
MBD_NandS_geq_2,2,4,0.7,10_20,2,8.60248,2.72644
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,6.88315,1.98106
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,5.27201,2.20363
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,4.93229,1.91402
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,4.314,1.59459
MBD_NandS_geq_2,2,4,0.7,20_30,2,4.314,1.59459
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,3.72559,1.25301
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,2.25733,1.19666
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,2.25733,1.19666
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,2.25733,1.19666
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.97454,0.986701
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,1.64147,0.78282
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,1.33129,0.826641
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,0.961084,0.594625
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,0.597669,0.441818
MBD_NandS_geq_2,2,4,0.7,40_50,2,0.597669,0.441818
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,0.597669,0.441818
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,9.45184,1.47101
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,7.26495,0.992677
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,5.79837,0.712029
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,4.74002,0.532972
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,3.88643,0.407243
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,1.39077,1.21538
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,1.0491,0.803373
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,1.0491,0.803373
MBD_NandS_geq_2,2,4,0.7,50_60,2,1.0491,0.803373
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,1.0491,0.803373
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,-0.874592,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,-0.874592,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,-0.899673,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,-0.916394,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,-0.916394,0
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,-0.874592,0
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,-0.874592,0
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,-0.899673,0
MBD_NandS_geq_2,2,4,0.7,0_10,2,-0.916394,0
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,-0.916394,0
