trigger,E,Chi,Asym,pTlo,pThi,meanPi0,errPi0,sigmaPi0,errSigmaPi0,meanEta,errEta,sigmaEta,errSigmaEta
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.00286729,0.0290918,0.00730474,24.3158,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.0296928,0.0210563,0.0111612,17.2315,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.00621536,0.0360181,0.0226869,31.2176,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.139037,0.0100346,0.0242849,0.00820987,29.6704,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.0230983,0.0245006,0.0120978,7.89131,13
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.133355,0.0094771,0.0150632,0.0170843,0.565091,5
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.00288975,0.0248506,0.00389661,20.3425,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.00337428,0.04,0.00415856,28.5887,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.0234719,0.0152417,0.00588115,3.52564,14
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.022321,0.0100007,0.0268211,0.668937,3
MBD_NandS_geq_2,2,4,0.7,2,4,0.128556,0.00949262,0.01,0.0221943,2.09443,7
MBD_NandS_geq_2,2,4,0.7,2,4,0.138149,0.0198932,0.01,0.0219415,0.00175784,0
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.0189828,0.04,0.0256403,22.5484,19
