trigger,E,Chi,Asym,pTlo,pThi,meanPi0,errPi0,sigmaPi0,errSigmaPi0,meanEta,errEta,sigmaEta,errSigmaEta
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.000749729,0.0385388,0.00377883,41.6139,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.000823099,0.0238652,0.00269523,24.2741,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.147667,0.00126369,0.0194492,0.0018751,13.7934,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.14326,0.00143684,0.0204654,0.00191142,18.4501,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.144115,0.00113564,0.0141648,0.00111648,23.7059,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.142374,0.00151212,0.0174024,0.00182482,26.8562,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.000396999,0.0211641,0.0011965,42.9513,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.00148448,0.0338062,0.00359294,26.7336,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.149154,0.00291084,0.0262061,0.00429959,12.9261,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.145645,0.00305879,0.0246483,0.00673072,35.7331,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.146304,0.00193902,0.0179786,0.00259036,20.4508,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.143611,0.00230973,0.0169713,0.00308976,27.754,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.140227,0.00385559,0.0146626,0.00318196,22.481,18
MBD_NandS_geq_2,2,4,0.7,2,4,0.14934,0.00128455,0.0242348,0.00224275,34.1871,19
MBD_NandS_geq_2,2,4,0.7,4,6,0.12,0.0256186,0.01,0.0256072,2.99336e-07,1
