trigger,E,Chi,Asym,pTlo,pThi,meanPi0,errPi0,sigmaPi0,errSigmaPi0,meanEta,errEta,sigmaEta,errSigmaEta
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.0226353,0.0291603,0.0083955,8.30545,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.000965143,0.0141769,0.00381309,22.3938,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.00314691,0.0343008,0.00684813,21.7654,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.148423,0.00350177,0.0162239,0.00354497,19.3777,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.14205,0.00423923,0.0166046,0.00457293,16.9859,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.137433,0.00178542,0.01,0.0037152,14.1895,18
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.00106121,0.0214967,0.00466289,18.9673,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.144097,0.0223942,0.0295192,0.0220753,18.2222,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.146062,0.00323814,0.0148827,0.00397605,20.6891,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.145778,0.00445928,0.0100001,0.00482822,20.8376,14
MBD_NandS_geq_2,2,4,0.7,2,4,0.148782,0.0232806,0.0200073,0.0079151,1.89943,13
MBD_NandS_geq_2,2,4,0.7,2,4,0.149999,0.0179593,0.0297065,0.0240007,6.87438,4
MBD_NandS_geq_2,2,4,0.7,2,4,0.133763,0.00482137,0.01,0.00429688,2.77606,1
MBD_NandS_geq_2,2,4,0.7,2,4,0.149617,0.00626151,0.0250899,0.00492069,26.113,19
