trigger,E,Chi,Asym,pTlo,pThi,meanPi0,errPi0,sigmaPi0,errSigmaPi0,meanEta,errEta,sigmaEta,errSigmaEta
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.000238595,0.04,0.0223557,21.8275,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.147125,0.0040484,0.01,0.0188365,33.0235,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.12,0.0191178,0.0387486,0.00525295,21.3179,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.137733,0.0237011,0.04,0.0202653,9.12201,17
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.147921,0.0210398,0.01,0.023048,3.79014,9
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.144084,0.0258883,0.01,0.027332,0.755073,6
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.0260764,0.0399965,0.015084,10.5502,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.144414,0.00966381,0.01,0.020469,6.87436,16
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.0150001,0.0166389,0.0211181,1.52057,5
MBD_NandS_geq_2,2,4,0.7,2,4,0.120006,0.023914,0.0100001,0.0231614,0.404499,1
MBD_NandS_geq_2,2,4,0.7,2,4,0.145199,0.0172208,0.0100001,0.025643,4.40507e-06,2
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.00550456,0.0399999,0.00620407,14.519,19
