trigger,E,Chi,Asym,pTlo,pThi,meanPi0,errPi0,sigmaPi0,errSigmaPi0,meanEta,errEta,sigmaEta,errSigmaEta
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.000693205,0.0353346,0.00420463,45.5262,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.149935,0.0191702,0.0236387,0.00235995,27.0899,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.14513,0.00177122,0.0239953,0.0027677,18.0778,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.144959,0.000929033,0.0156731,0.00119247,12.0661,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.14307,0.00151107,0.0215213,0.00197663,10.064,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.145838,0.00130565,0.0158159,0.00156472,16.8844,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.149701,0.000713919,0.0210327,0.00111104,38.9073,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,6.88323e-05,0.0308475,0.00392407,26.0655,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.149321,0.0022421,0.0254026,0.00331605,23.4473,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.146749,0.00194045,0.0205027,0.00314436,23.3962,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.145382,0.00171035,0.0161649,0.00224505,20.7043,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.138871,0.00683231,0.0302967,0.00884069,14.8825,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.140735,0.00263766,0.0188527,0.00432437,14.8116,17
MBD_NandS_geq_2,2,4,0.7,2,4,0.148667,0.00107029,0.0237022,0.00176157,43.8851,19
MBD_NandS_geq_2,2,4,0.7,4,6,0.149991,0.0241755,0.0399967,0.0201723,0.394573,0
MBD_NandS_geq_2,2,4,0.7,4,6,0.120001,0.0175685,0.0100004,0.0294708,0.442042,2
MBD_NandS_geq_2,2,4,0.7,4,6,0.120876,0.0225097,0.0100016,0.0255332,2.89731e-07,0
