trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.205974,0.0323119
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.155918,0.0265594
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.155918,0.0265594
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.155918,0.0265594
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.130403,0.0231032
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.855663,0.075475
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.855663,0.075475
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.753525,0.064813
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.709543,0.0596854
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.646741,0.0546162
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,0.739862,0.131253
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,0.630738,0.109878
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,0.630738,0.109878
MBD_NandS_geq_2,2,4,0.7,20_30,2,0.630738,0.109878
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,0.523494,0.0950689
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,78.4247,48.7736
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,31.998,12.3949
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,17.8835,5.11983
MBD_NandS_geq_2,2,4,0.7,30_40,2,11.2294,2.59094
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,11.2294,2.59094
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,215.298,256.586
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,58.6213,36.207
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,27.7996,11.8286
MBD_NandS_geq_2,2,4,0.7,40_50,2,27.7996,11.8286
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,16.6493,5.50046
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,2.19989,0.567066
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,2.19989,0.567066
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,2.04249,0.480671
