trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,-0.116842,0
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,-0.116842,0
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,-0.105494,0
MBD_NandS_geq_2,2,4,0.7,0_10,2,-0.105494,0
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,-0.0943048,0
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,1.04093,0.259083
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,1.04093,0.259083
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,1.04093,0.259083
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.738376,0.18743
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.738376,0.18743
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,167.411,237.755
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,52.5298,41.1321
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,25.6554,14.0863
MBD_NandS_geq_2,2,4,0.7,20_30,2,16.3384,6.98586
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,10.7798,3.82584
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,0.547496,0.29432
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,0.547496,0.29432
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,0.476302,0.244676
MBD_NandS_geq_2,2,4,0.7,30_40,2,0.476302,0.244676
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,0.264462,0.193638
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,3.22814,1.96752
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,2.53598,1.43985
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,2.53114,1.32461
MBD_NandS_geq_2,2,4,0.7,40_50,2,2.53114,1.32461
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,1.97908,1.01349
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,1.31917,1.15971
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,0.911657,0.809571
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,0.911657,0.809571
MBD_NandS_geq_2,2,4,0.7,50_60,2,0.911657,0.809571
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,0.506423,0.576157
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.302942,0.0678277
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.302942,0.0678277
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.250436,0.0556609
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.250436,0.0556609
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.250436,0.0556609
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,1.02515,0.428044
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.865889,0.363189
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.793733,0.33388
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.721175,0.29952
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.640975,0.276627
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,2.26498,1.23401
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,2.26498,1.23401
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,1.73635,0.865682
MBD_NandS_geq_2,2,4,0.7,10_20,2,1.73635,0.865682
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,1.34885,0.65244
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,1.06624,1.05027
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,0.550051,0.691814
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,0.446225,0.583038
MBD_NandS_geq_2,2,4,0.7,20_30,2,0.446225,0.583038
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,0.446225,0.583038
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,0,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,0,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,40.3552,99.3254
MBD_NandS_geq_2,2,4,0.7,30_40,2,40.3552,99.3254
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,11.8672,16.8084
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,-0.873051,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,-0.873051,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,-0.898448,0
MBD_NandS_geq_2,2,4,0.7,40_50,2,-0.907723,0
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,-0.915381,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,-0.749671,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,-0.749671,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,-0.79976,0
MBD_NandS_geq_2,2,4,0.7,50_60,2,-0.817977,0
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,-0.817977,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,2.271,0.666836
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,1.70879,0.46018
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,1.70879,0.46018
