trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.366993,0.0838455
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.290035,0.067856
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.290035,0.067856
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.254356,0.0587112
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.254356,0.0587112
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,1.01321,0.188627
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.957761,0.171667
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.857842,0.153317
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.753034,0.136905
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.689765,0.125319
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,2.67187,0.592698
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,2.44505,0.515847
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,2.20161,0.446942
MBD_NandS_geq_2,2,4,0.7,20_30,2,1.95175,0.385919
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,1.72129,0.334795
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,4.34743,1.8472
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,3.8842,1.36961
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,3.8842,1.36961
MBD_NandS_geq_2,2,4,0.7,30_40,2,3.8842,1.36961
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,2.88099,0.927115
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,5.60442,3.10744
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,4.9214,2.62004
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,4.9214,2.62004
MBD_NandS_geq_2,2,4,0.7,40_50,2,3.96099,1.9479
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,3.85901,1.85136
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,0.37924,0.724684
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,0.0381807,0.519455
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,0.0348009,0.463048
MBD_NandS_geq_2,2,4,0.7,50_60,2,0.0348009,0.463048
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,0.0348009,0.463048
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,1.30468,0.0960008
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,1.17633,0.0844653
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,1.05643,0.0748331
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.946306,0.0667869
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.84498,0.0600105
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,2.50816,0.805368
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,2.50816,0.805368
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,2.24133,0.673837
MBD_NandS_geq_2,2,4,0.7,0_10,2,1.95223,0.572128
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,1.75927,0.502395
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,5.85091,3.42456
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,4.83512,2.51267
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,3.79172,1.81119
MBD_NandS_geq_2,2,4,0.7,10_20,2,3.50252,1.6136
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,3.50252,1.6136
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,0.121249,0.460739
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,0.121249,0.460739
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,0.121249,0.460739
MBD_NandS_geq_2,2,4,0.7,20_30,2,0.0548169,0.399251
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,0.000677184,0.353793
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,1.56055,1.26452
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,1.19936,0.94286
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,0.718273,0.653108
MBD_NandS_geq_2,2,4,0.7,30_40,2,0.718273,0.653108
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,0.718273,0.653108
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,-0.665848,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,-0.59903,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,-0.59903,0
MBD_NandS_geq_2,2,4,0.7,40_50,2,-0.59903,0
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,-0.59903,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,54.3309,38.717
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,36.618,20.6168
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,25.3386,11.8674
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,18.6918,7.53519
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,14.78,5.25194
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,-0.871259,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,-0.871259,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,-0.896999,0
MBD_NandS_geq_2,2,4,0.7,50_60,2,-0.906287,0
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,-0.914158,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,-1,0
