trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.234719,0.0729813
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.234719,0.0729813
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.201231,0.0605381
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.201231,0.0605381
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.201231,0.0605381
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.843311,0.195658
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.843311,0.195658
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.843311,0.195658
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.637893,0.147953
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.637893,0.147953
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,1.19697,0.484292
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,0.862981,0.318137
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,0.862981,0.318137
MBD_NandS_geq_2,2,4,0.7,20_30,2,0.862981,0.318137
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,0.862981,0.318137
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,2.86992,1.17387
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,2.40856,0.835223
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,2.40856,0.835223
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.77674,0.579864
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,1.77674,0.579864
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,1.23498,0.56853
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,1.23498,0.56853
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,0.975386,0.438994
MBD_NandS_geq_2,2,4,0.7,40_50,2,0.975386,0.438994
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,0.797699,0.358741
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,1.17774,1.05311
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,0.682831,0.633908
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,0.682831,0.633908
MBD_NandS_geq_2,2,4,0.7,50_60,2,0.682831,0.633908
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,0.682831,0.633908
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.470521,0.0677524
