trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.272461,0.00560202
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.272461,0.00560202
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.253744,0.00525478
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.233491,0.00494426
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.214555,0.00467154
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.611487,0.0158522
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.530596,0.0133774
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.465266,0.01168
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.465266,0.01168
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.427283,0.0108326
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,1.07519,0.0322953
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,0.912365,0.0258191
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,0.818511,0.0229444
MBD_NandS_geq_2,2,4,0.7,20_30,2,0.776839,0.0215503
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,0.695108,0.0194615
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,1.80715,0.0676048
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,1.60002,0.0571132
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,1.51771,0.0522214
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.27747,0.0421186
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,1.27747,0.0421186
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,2.81729,0.143565
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,2.63095,0.127232
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,2.34816,0.108082
MBD_NandS_geq_2,2,4,0.7,40_50,2,2.34816,0.108082
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,1.97113,0.08516
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,2.96756,0.218764
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,2.58509,0.178679
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,2.36388,0.154839
MBD_NandS_geq_2,2,4,0.7,50_60,2,2.10917,0.132821
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,1.91948,0.117351
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.447875,0.0060579
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.41877,0.00562093
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.380602,0.00514383
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.328445,0.00451968
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.328445,0.00451968
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,2.34558,0.079827
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,2.05756,0.0666196
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,2.05756,0.0666196
MBD_NandS_geq_2,2,4,0.7,0_10,2,1.79926,0.0561795
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,1.57864,0.0480475
