trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.189288,0.0298612
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.189288,0.0298612
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.165666,0.0266924
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.147517,0.025134
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.147643,0.0240002
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.66314,0.0992565
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.514689,0.0773097
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.514689,0.0773097
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.514689,0.0773097
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.409566,0.0643449
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,3.88194,0.61443
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,3.29969,0.472096
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,2.75372,0.36524
MBD_NandS_geq_2,2,4,0.7,20_30,2,2.36142,0.294245
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,1.98152,0.237221
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,1.67418,0.41757
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,1.12366,0.254531
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,1.12366,0.254531
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.12366,0.254531
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,0.876739,0.190366
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,0,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,0,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,319.271,548.132
MBD_NandS_geq_2,2,4,0.7,40_50,2,71.643,58.6308
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,32.5611,17.8663
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,3.68022,2.06511
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,3.32939,1.63382
