trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.6896,0.0557741
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.639677,0.0506214
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.574004,0.045789
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.521556,0.0419197
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.453968,0.0382007
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,1.29537,0.157857
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,1.12783,0.13482
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.997527,0.117633
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.91096,0.10534
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.820077,0.0945017
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,1.71128,0.285954
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,1.50038,0.232915
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,1.50038,0.232915
MBD_NandS_geq_2,2,4,0.7,20_30,2,1.33432,0.197598
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,1.18295,0.173094
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,4.0275,1.14138
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,3.1697,0.762345
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,3.1697,0.762345
MBD_NandS_geq_2,2,4,0.7,30_40,2,3.1697,0.762345
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,2.4345,0.535786
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,2.70449,0.942001
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,2.21848,0.683985
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,2.21848,0.683985
MBD_NandS_geq_2,2,4,0.7,40_50,2,1.94684,0.548453
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,1.94684,0.548453
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,4.21714,2.23609
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,3.18002,1.54588
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,2.50142,1.12495
MBD_NandS_geq_2,2,4,0.7,50_60,2,2.50142,1.12495
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,2.50142,1.12495
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,2.31738,0.119181
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,1.95291,0.0948297
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,1.64845,0.0770302
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,1.42284,0.0645874
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,1.22979,0.0550045
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,146.826,157.714
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,58.8136,38.9128
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,31.3399,15.1473
MBD_NandS_geq_2,2,4,0.7,0_10,2,19.8571,7.62329
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,13.4254,4.31244
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.78507,0.462962
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.780244,0.389737
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.780244,0.389737
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.527483,0.298286
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.527483,0.298286
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,19.4479,16.4843
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,19.4479,16.4843
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,13.7641,9.86205
MBD_NandS_geq_2,2,4,0.7,20_30,2,9.9833,6.26124
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,7.82581,4.39608
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,0,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,0,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,0,0
MBD_NandS_geq_2,2,4,0.7,30_40,2,577.256,2835.96
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,44.2347,61.4265
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,0.0528058,0.5271
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,0.42969,0.506401
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,0.42969,0.506401
MBD_NandS_geq_2,2,4,0.7,40_50,2,0.42969,0.506401
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,0.42969,0.506401
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,-0.87523,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,-0.87523,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,-0.866025,0
MBD_NandS_geq_2,2,4,0.7,50_60,2,-0.866025,0
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,-0.852334,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,31.6489,11.7884
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,20.2898,6.01234
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,14.3417,3.56372
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,10.7216,2.31525
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,8.22399,1.58555
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,-0.833333,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,-0.833333,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,-0.857143,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,-0.857143,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,-0.875,0
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,-1,0
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,-1,0
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,-1,0
MBD_NandS_geq_2,2,4,0.7,0_10,2,-1,0
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,-1,0
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,-1,0
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,-1,0
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,-1,0
MBD_NandS_geq_2,2,4,0.7,10_20,2,-1,0
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,-1,0
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,-1,0
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,-1,0
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,-1,0
MBD_NandS_geq_2,2,4,0.7,20_30,2,-1,0
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,-1,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,-1,0
