trigger,E,Chi,Asym,pTlo,pThi,meanPi0,errPi0,sigmaPi0,errSigmaPi0,meanEta,errEta,sigmaEta,errSigmaEta
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.0281748,0.04,0.029653,20.6382,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.00570985,0.0333979,0.00845956,23.3432,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.136862,0.0089655,0.04,0.0258176,10.8726,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.0253081,0.0176844,0.00529417,19.4614,18
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.149227,0.0216994,0.0198246,0.00765515,5.94602,16
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.133645,0.019962,0.0198698,0.0197666,0.920307,5
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.00547224,0.0311358,0.00706646,24.6435,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.0202701,0.0235094,0.0091367,11.754,18
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.0219299,0.0399999,0.0299805,10.7486,18
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.0272182,0.0299157,0.0239343,2.12228,7
MBD_NandS_geq_2,2,4,0.7,2,4,0.149653,0.0258307,0.0100014,0.0281439,0.404735,2
MBD_NandS_geq_2,2,4,0.7,2,4,0.140102,0.00599367,0.0100001,0.0213741,0.296997,3
MBD_NandS_geq_2,2,4,0.7,2,4,0.12,0.0183097,0.0100032,0.0206004,3.81874e-08,0
MBD_NandS_geq_2,2,4,0.7,2,4,0.1423,0.024753,0.0386317,0.0292213,11.5714,19
