trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.466403,0.0913363
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.47421,0.0868597
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.383379,0.0756425
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.367469,0.0723053
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.341859,0.0663224
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.74671,0.178023
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.676575,0.153434
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.637634,0.141584
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.637634,0.141584
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.592737,0.130794
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,0.814343,0.316053
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,0.70644,0.252565
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,0.70644,0.252565
MBD_NandS_geq_2,2,4,0.7,20_30,2,0.606369,0.211336
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,0.606369,0.211336
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,1.70393,0.778761
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,1.29767,0.593179
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,1.29767,0.593179
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.29767,0.593179
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,1.00807,0.465717
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,0,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,0,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,0,0
MBD_NandS_geq_2,2,4,0.7,40_50,2,726.444,3413.06
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,49.5537,61.0433
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,0.467552,0.594562
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,0.393599,0.489673
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,0.131105,0.379889
MBD_NandS_geq_2,2,4,0.7,50_60,2,0.131105,0.379889
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,0.131105,0.379889
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.716577,0.0805497
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.716577,0.0805497
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.580673,0.066092
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.580673,0.066092
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.527995,0.0598004
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,333.76,1081.13
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,54.6805,68.634
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,22.611,18.2301
MBD_NandS_geq_2,2,4,0.7,0_10,2,13.622,8.25054
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,8.78869,4.35101
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,1.28671,0.775239
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,1.00688,0.635725
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,1.0204,0.603212
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.918855,0.542734
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.831355,0.493089
