trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.992813,0.0947612
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.884367,0.0834802
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.765297,0.0734155
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.690379,0.0663529
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.616826,0.0602363
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,1.51303,0.242041
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,1.35437,0.208892
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,1.18604,0.180149
MBD_NandS_geq_2,2,4,0.7,10_20,2,1.09503,0.161683
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,1.00243,0.145615
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,28.8293,16.8924
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,13.795,5.50852
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,8.44958,2.62344
MBD_NandS_geq_2,2,4,0.7,20_30,2,5.63026,1.46755
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,4.13576,0.948355
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,33.357,25.2117
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,23.158,14.3228
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,16.8125,8.80727
MBD_NandS_geq_2,2,4,0.7,30_40,2,12.5484,5.71252
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,9.66745,3.90078
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,0.529316,0.461376
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,0.529316,0.461376
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,0.404712,0.371087
MBD_NandS_geq_2,2,4,0.7,40_50,2,0.404712,0.371087
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,0.395857,0.329177
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,1.23564,1.18403
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,0.978555,0.910987
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,0.978555,0.910987
MBD_NandS_geq_2,2,4,0.7,50_60,2,0.786284,0.732732
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,0.786284,0.732732
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,1.07459,0.0783989
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.969933,0.0695609
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.856931,0.0616749
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.778338,0.0558553
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.702019,0.0508101
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,11.1085,6.84691
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,11.4545,7.04985
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,8.40165,4.23149
MBD_NandS_geq_2,2,4,0.7,0_10,2,8.40165,4.23149
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,5.78783,2.52181
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,2.78944,1.25136
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,2.78944,1.25136
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,2.45,1.02566
MBD_NandS_geq_2,2,4,0.7,10_20,2,2.15483,0.876817
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,1.90829,0.759761
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,0.362768,0.638197
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,0.246075,0.520921
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,-0.0209449,0
MBD_NandS_geq_2,2,4,0.7,20_30,2,-0.0209449,0
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,-0.0209449,0
