trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.233219,0.0280651
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.211954,0.0263434
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.194683,0.0248793
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.178768,0.0235927
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.156015,0.0223526
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.696214,0.0960481
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.550383,0.0749132
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.550383,0.0749132
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.550383,0.0749132
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.42202,0.0614796
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,1.46143,0.195522
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,1.26359,0.165765
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,1.11577,0.140345
MBD_NandS_geq_2,2,4,0.7,20_30,2,1.11577,0.140345
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,0.97186,0.123018
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,12.2669,3.2794
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,9.74477,2.27732
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,7.73829,1.61815
MBD_NandS_geq_2,2,4,0.7,30_40,2,6.28512,1.19673
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,5.21532,0.916965
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,3.51609,0.976132
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,3.12038,0.824452
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,2.74215,0.669571
MBD_NandS_geq_2,2,4,0.7,40_50,2,2.62223,0.616664
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,2.19703,0.494281
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,0,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,1612.84,7585.71
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,156.563,227.654
MBD_NandS_geq_2,2,4,0.7,50_60,2,156.563,227.654
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,60.3491,54.3196
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.508947,0.0330794
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.436748,0.0280119
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.386076,0.0246319
