trigger,E,Chi,Asym,pTlo,pThi,meanPi0,errPi0,sigmaPi0,errSigmaPi0,meanEta,errEta,sigmaEta,errSigmaEta
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.00249668,0.0167895,0.00613121,16.2108,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.15,0.00400446,0.0297078,0.00664008,16.294,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.138565,0.00234551,0.0112569,0.00263408,15.5712,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.134631,0.00669918,0.0311846,0.008468,14.9147,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.131983,0.00759766,0.0303025,0.00851089,25.8751,19
MBD_NandS_geq_2,2,4,0.7,-1,-1,0.146814,0.00256826,0.0238106,0.00441904,13.5167,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.145436,0.0242205,0.0316256,0.0226754,15.5941,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.00405428,0.0269212,0.00713883,20.1955,19
MBD_NandS_geq_2,2,4,0.7,2,4,0.136493,0.00542188,0.0171359,0.00698449,5.92145,18
MBD_NandS_geq_2,2,4,0.7,2,4,0.139695,0.00450505,0.0102509,0.0240894,8.87468,12
MBD_NandS_geq_2,2,4,0.7,2,4,0.15,0.00629028,0.0118796,0.00368339,1.82938,12
MBD_NandS_geq_2,2,4,0.7,2,4,0.128579,0.00814802,0.01,0.0215573,2.41289,8
MBD_NandS_geq_2,2,4,0.7,2,4,0.141761,0.00865676,0.0331144,0.00864509,20.7785,19
