trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.279035,0.00297668
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.257469,0.00278631
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.257469,0.00278631
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.238013,0.00262175
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.21974,0.00247715
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.545221,0.00790004
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.473845,0.0066989
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.473845,0.0066989
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.413238,0.00586249
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.376993,0.00544542
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,0.989785,0.0151195
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,0.949995,0.0140444
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,0.852457,0.0124499
MBD_NandS_geq_2,2,4,0.7,20_30,2,0.809016,0.0116989
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,0.731766,0.0105831
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,1.55759,0.0311892
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,1.36879,0.0263906
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,1.29565,0.0241606
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.15241,0.0211198
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,1.08445,0.0196146
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,2.62279,0.0709355
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,2.62279,0.0709355
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,2.16975,0.0532863
MBD_NandS_geq_2,2,4,0.7,40_50,2,2.16975,0.0532863
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,1.80712,0.0419282
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,4.21773,0.176671
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,3.64987,0.141341
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,3.40992,0.124881
MBD_NandS_geq_2,2,4,0.7,50_60,2,2.98766,0.103968
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,2.77875,0.0934798
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.4326,0.00316169
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.4326,0.00316169
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.372086,0.00269537
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.319698,0.00236838
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.319698,0.00236838
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,2.64604,0.0475957
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,2.64604,0.0475957
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,2.26642,0.0385884
MBD_NandS_geq_2,2,4,0.7,0_10,2,1.96658,0.0320604
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,1.71486,0.0270824
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,3.56898,0.116093
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,3.56898,0.116093
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,3.15764,0.0952172
MBD_NandS_geq_2,2,4,0.7,10_20,2,2.69591,0.0769687
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,2.33405,0.0637783
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,3.31663,0.143182
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,3.31663,0.143182
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,2.8355,0.111618
MBD_NandS_geq_2,2,4,0.7,20_30,2,2.8355,0.111618
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,2.44526,0.0903801
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,5.27828,0.334286
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,4.43779,0.249577
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,4.43779,0.249577
MBD_NandS_geq_2,2,4,0.7,30_40,2,3.77775,0.195552
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,3.77775,0.195552
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,12.274,1.31361
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,10.005,0.956665
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,10.4729,0.988688
MBD_NandS_geq_2,2,4,0.7,40_50,2,8.57482,0.737984
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,8.77143,0.75383
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,7.96957,1.01586
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,6.99086,0.819251
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,6.32633,0.694114
MBD_NandS_geq_2,2,4,0.7,50_60,2,5.61725,0.581491
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,5.61725,0.581491
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,2.70677,0.0398378
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,2.39691,0.0321799
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,2.12431,0.0268139
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,2.12431,0.0268139
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,1.8649,0.0227401
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,1.26727,0.937104
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.961801,0.686989
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.961801,0.686989
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.802951,0.561443
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.802951,0.561443
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,2.22957,1.12301
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,2.22957,1.12301
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,2.22957,1.12301
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,2.0276,0.948975
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,2.29978,0.941093
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.479293,0.711074
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.479293,0.711074
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.479293,0.711074
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.491257,0.656219
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.790606,0.693262
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,-0.358931,0
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,-0.358931,0
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,-0.384151,0
MBD_NandS_geq_2,2,4,0.7,20_30,2,-0.348192,0
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,-0.348192,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,-0.666601,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,-0.499915,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,-0.59992,0
MBD_NandS_geq_2,2,4,0.7,30_40,2,-0.59992,0
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,-0.59992,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,-0.870619,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,-0.870619,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,-0.896516,0
MBD_NandS_geq_2,2,4,0.7,40_50,2,-0.906045,0
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,-0.913784,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,-0.881962,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,-0.881962,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,-0.906157,0
MBD_NandS_geq_2,2,4,0.7,50_60,2,-0.918682,0
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,-0.896518,0
