trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.40499,0.0386592
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.371282,0.0343586
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.327369,0.0316574
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.304223,0.0296442
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.280637,0.0278531
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,0.839309,0.108697
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,0.689309,0.0870974
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,0.689309,0.0870974
MBD_NandS_geq_2,2,4,0.7,10_20,2,0.574081,0.0733465
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,0.574081,0.0733465
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,3.60295,0.5455
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,3.85679,0.57785
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,3.2312,0.451896
MBD_NandS_geq_2,2,4,0.7,20_30,2,2.74361,0.362556
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,2.35438,0.297155
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,1.62659,0.303846
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,1.42852,0.25964
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,1.39016,0.247257
MBD_NandS_geq_2,2,4,0.7,30_40,2,1.29432,0.22248
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,1.15678,0.197116
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,12.5881,5.51011
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,12.5881,5.51011
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,11.219,4.40381
MBD_NandS_geq_2,2,4,0.7,40_50,2,9.18245,3.28811
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,7.73818,2.5529
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,3.08589,1.40919
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,2.85564,1.20296
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,2.23051,0.896266
MBD_NandS_geq_2,2,4,0.7,50_60,2,2.23051,0.896266
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,2.20917,0.837644
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.502068,0.0353124
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.435473,0.0300116
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.435473,0.0300116
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.373624,0.026235
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.373624,0.026235
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,3.80042,0.750517
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,3.19927,0.588532
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,2.7822,0.481475
MBD_NandS_geq_2,2,4,0.7,0_10,2,2.35045,0.390499
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,2.20427,0.346654
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,3.95657,1.81534
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,2.8785,1.19569
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,2.75503,1.04515
MBD_NandS_geq_2,2,4,0.7,10_20,2,2.75503,1.04515
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,2.75503,1.04515
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,3.00861,1.86822
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,2.7065,1.50719
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,2.69356,1.326
MBD_NandS_geq_2,2,4,0.7,20_30,2,2.69356,1.326
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,2.69356,1.326
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,0.632176,0.350465
