trigger,cent,pTlo,pThi,slice,windowSigma,sb,err
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,0.358566,0.133714
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,0.258203,0.109906
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.25441,0.0975191
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.25441,0.0975191
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.25441,0.0975191
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,1.61555,0.350902
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,1.51354,0.317227
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,1.45357,0.29245
MBD_NandS_geq_2,2,4,0.7,10_20,2,1.39001,0.269715
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,1.18735,0.233754
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,1.43884,0.560535
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,1.43884,0.560535
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,1.00739,0.375617
MBD_NandS_geq_2,2,4,0.7,20_30,2,1.00739,0.375617
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,1.00739,0.375617
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,0.884183,0.528266
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,0.884183,0.528266
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,0.764469,0.434037
MBD_NandS_geq_2,2,4,0.7,30_40,2,0.610545,0.357447
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,0.610545,0.357447
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,0.930411,0.67067
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,0.990048,0.627743
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,0.836102,0.539376
MBD_NandS_geq_2,2,4,0.7,40_50,2,0.836102,0.539376
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,0.689007,0.463654
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,0.146033,0.517268
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,0.146033,0.517268
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,0.146033,0.517268
MBD_NandS_geq_2,2,4,0.7,50_60,2,-0.0722369,0
MBD_NandS_geq_2,2,4,0.7,50_60,2.25,-0.233971,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,0.334828,0.0805062
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,0.334828,0.0805062
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,0.252093,0.0648253
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,0.252093,0.0648253
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,0.252093,0.0648253
MBD_NandS_geq_2,2,4,0.7,0_10,1.25,1.00819,0.537812
MBD_NandS_geq_2,2,4,0.7,0_10,1.5,1.00819,0.537812
MBD_NandS_geq_2,2,4,0.7,0_10,1.75,0.80268,0.428715
MBD_NandS_geq_2,2,4,0.7,0_10,2,0.680015,0.365114
MBD_NandS_geq_2,2,4,0.7,0_10,2.25,0.680015,0.365114
MBD_NandS_geq_2,2,4,0.7,10_20,1.25,-0.187596,0
MBD_NandS_geq_2,2,4,0.7,10_20,1.5,-0.178718,0
MBD_NandS_geq_2,2,4,0.7,10_20,1.75,-0.352169,0
MBD_NandS_geq_2,2,4,0.7,10_20,2,-0.352169,0
MBD_NandS_geq_2,2,4,0.7,10_20,2.25,-0.352169,0
MBD_NandS_geq_2,2,4,0.7,20_30,1.25,0.080756,0.625855
MBD_NandS_geq_2,2,4,0.7,20_30,1.5,-0.18158,0
MBD_NandS_geq_2,2,4,0.7,20_30,1.75,-0.134557,0
MBD_NandS_geq_2,2,4,0.7,20_30,2,-0.134557,0
MBD_NandS_geq_2,2,4,0.7,20_30,2.25,-0.134557,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.25,-1,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.5,-0.802461,0
MBD_NandS_geq_2,2,4,0.7,30_40,1.75,-0.842565,0
MBD_NandS_geq_2,2,4,0.7,30_40,2,-0.842565,0
MBD_NandS_geq_2,2,4,0.7,30_40,2.25,-0.842565,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.25,-0.661242,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.5,-0.493409,0
MBD_NandS_geq_2,2,4,0.7,40_50,1.75,-0.593615,0
MBD_NandS_geq_2,2,4,0.7,40_50,2,-0.593615,0
MBD_NandS_geq_2,2,4,0.7,40_50,2.25,-0.593615,0
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.25,43.122,40.1899
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.5,22.752,15.4317
MBD_NandS_geq_2,2,4,0.7,Inclusive,1.75,22.752,15.4317
MBD_NandS_geq_2,2,4,0.7,Inclusive,2,14.5649,7.88531
MBD_NandS_geq_2,2,4,0.7,Inclusive,2.25,10.8646,4.94618
MBD_NandS_geq_2,2,4,0.7,50_60,1.25,-0.666575,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.5,-0.666575,0
MBD_NandS_geq_2,2,4,0.7,50_60,1.75,-0.714187,0
MBD_NandS_geq_2,2,4,0.7,50_60,2,-0.749898,0
